,name,conditional_probability,percentile,p_value,adjusted_p_value,should reject
96,mescaline|phaeacantha,0.5,0.9987181015979013,0.0013117099928452182,0.28648449738661985,False
239273,benzodiazepine|deliriant,0.02127659574468085,0.6733842117815406,0.02335481281943133,0.28648449738661985,False
239282,methamphetamine|deliriant,0.02127659574468085,0.6733842117815406,0.02335481281943133,0.28648449738661985,False
239379,ibogaine|deliriant,0.02127659574468085,0.6733842117815406,0.02335481281943133,0.28648449738661985,False
239382,amphetamine|deliriant,0.031914893617021274,0.7636537085618889,0.02097736680677447,0.28648449738661985,False
239400,oxycodone|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239404,tranylcypromine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239406,hypericum|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239413,hormone|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239415,fluoxetine|venlafaxine,0.030303030303030304,0.7537860720248032,0.021324479354965568,0.28648449738661985,False
239424,dalcipran|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239443,LSD|venlafaxine,0.07575757575757576,0.89601717147627,0.014834655020292747,0.28648449738661985,False
239448,caffeine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239453,iprocin|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239462,phenelzine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239475,cocaine|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239476,inositol|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239480,selegiline|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239489,chlorpromazine|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239492,mescaline|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239499,opioids|venlafaxine,0.030303030303030304,0.7537860720248032,0.021324479354965568,0.28648449738661985,False
239507,mirtazapine|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239517,salvia|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239531,morphine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239534,minaprine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239538,sertraline|venlafaxine,0.02272727272727273,0.6844741235392321,0.023094374113231637,0.28648449738661985,False
239541,anxiolytic|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239553,diethyltryptamine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239578,nicotine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239606,valproic acid|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239608,bupropion|venlafaxine,0.030303030303030304,0.7537860720248032,0.021324479354965568,0.28648449738661985,False
239622,fluvoxamine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239630,glucose|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239634,pramipexole|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239637,serotonin|venlafaxine,0.06818181818181819,0.890144288099213,0.01525949904343458,0.28648449738661985,False
239653,marijuana|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239674,methylphenidate|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239678,norepinephrine|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239679,hydroxyl|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239688,antidepressant|venlafaxine,0.06818181818181819,0.890144288099213,0.01525949904343458,0.28648449738661985,False
239709,MDMA|venlafaxine,0.04545454545454546,0.844085380395898,0.017831338042517558,0.28648449738661985,False
239711,bufotenin|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239712,vardenafil|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239720,epinephrine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239773,phentolamine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239804,buprenorphine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239811,imipramine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239820,hydrocodone|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239833,tryptamine|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239844,cipramil|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239868,phenethylamine|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239875,adrafinil|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239884,tegretol|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239908,benzodiazepine|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
239914,isocarboxazid|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239927,z-drug|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239932,psychonaut|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239960,rolipram|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239964,thymoanaesthetiser|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
239987,paroxetine|venlafaxine,0.02272727272727273,0.6844741235392321,0.023094374113231637,0.28648449738661985,False
239999,other|venlafaxine,0.015151515151515152,0.5612330073932745,0.025284459072194912,0.28648449738661985,False
240014,ibogaine|venlafaxine,0.007575757575757576,0.42949558788456954,0.026766778315183235,0.28648449738661985,False
240017,amphetamine|venlafaxine,0.02272727272727273,0.6844741235392321,0.023094374113231637,0.28648449738661985,False
240066,methane|methylbenzene,0.09090909090909091,0.9191509658955402,0.013756726733886103,0.28648449738661985,False
240272,serotonin|methylbenzene,0.09090909090909091,0.9191509658955402,0.013756726733886103,0.28648449738661985,False
240327,phenylmethylpiperazine|methylbenzene,0.09090909090909091,0.9191509658955402,0.013756726733886103,0.28648449738661985,False
240344,MDMA|methylbenzene,0.09090909090909091,0.9191509658955402,0.013756726733886103,0.28648449738661985,False
240374,benzylpiperazine|methylbenzene,0.09090909090909091,0.9191509658955402,0.013756726733886103,0.28648449738661985,False
240532,benzene|methylbenzene,0.09090909090909091,0.9191509658955402,0.013756726733886103,0.28648449738661985,False
240552,methamphetamine|methylbenzene,0.09090909090909091,0.9191509658955402,0.013756726733886103,0.28648449738661985,False
240609,piparazine|methylbenzene,0.09090909090909091,0.9191509658955402,0.013756726733886103,0.28648449738661985,False
240641,piperonylpiperazine|methylbenzene,0.09090909090909091,0.9191509658955402,0.013756726733886103,0.28648449738661985,False
240652,amphetamine|methylbenzene,0.09090909090909091,0.9191509658955402,0.013756726733886103,0.28648449738661985,False
240674,tranylcypromine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240676,hypericum|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240683,hormone|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240685,fluoxetine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240694,dalcipran|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240718,caffeine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240732,phenelzine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240745,cocaine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240746,inositol|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240750,selegiline|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240759,chlorpromazine|phentolamine,0.05454545454545455,0.8655199141426186,0.016757408456513648,0.28648449738661985,False
240762,mescaline|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240769,opioids|phentolamine,0.03636363636363637,0.7807655616503697,0.020397586137243746,0.28648449738661985,False
240777,mirtazapine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240804,minaprine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240808,sertraline|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240811,anxiolytic|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240836,ayahuasca|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240848,nicotine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240878,bupropion|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240892,fluvoxamine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240900,glucose|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240904,pramipexole|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240907,serotonin|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240923,marijuana|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240944,methylphenidate|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240948,norepinephrine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240949,hydroxyl|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240958,antidepressant|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240979,MDMA|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
240982,vardenafil|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241042,venlafaxine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241074,buprenorphine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241081,imipramine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241095,antidysrhythmic|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241114,cipramil|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241132,drambuie|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241135,chartreuse|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241138,phenethylamine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241145,adrafinil|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241178,benzodiazepine|phentolamine,0.03636363636363637,0.7807655616503697,0.020397586137243746,0.28648449738661985,False
241184,isocarboxazid|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241230,rolipram|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241234,thymoanaesthetiser|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241257,paroxetine|phentolamine,0.018181818181818184,0.6527247793942285,0.023763367215183247,0.28648449738661985,False
241287,amphetamine|phentolamine,0.05454545454545455,0.8655199141426186,0.016757408456513648,0.28648449738661985,False
241305,oxycodone|hyoscyamine,0.006711409395973155,0.40528857619842595,0.02693544995388032,0.28648449738661985,False
241311,hypericum|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241312,commiphora|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241318,hormone|hyoscyamine,0.006711409395973155,0.40528857619842595,0.02693544995388032,0.28648449738661985,False
241319,methylecgonidine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241321,pseudoephedrine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241333,chalcostrobamine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241346,triterpene|hyoscyamine,0.006711409395973155,0.40528857619842595,0.02693544995388032,0.28648449738661985,False
241348,LSD|hyoscyamine,0.0302013422818792,0.7519973765800143,0.021335298634234175,0.28648449738661985,False
241352,barbiturate|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241353,caffeine|hyoscyamine,0.020134228187919465,0.6659909372764131,0.02349143732422395,0.28648449738661985,False
241360,sevoflorane|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241378,piper methysticum|hyoscyamine,0.010067114093959733,0.4731397567374195,0.026379830571208775,0.28648449738661985,False
241380,cocaine|hyoscyamine,0.02348993288590604,0.6923741950870499,0.022910552987448544,0.28648449738661985,False
241397,mescaline|hyoscyamine,0.020134228187919465,0.6659909372764131,0.02349143732422395,0.28648449738661985,False
241404,opioids|hyoscyamine,0.02348993288590604,0.6923741950870499,0.022910552987448544,0.28648449738661985,False
241405,chardonnay|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241415,polyhydroxynortropane|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241417,quetiapine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241422,salvia|hyoscyamine,0.06375838926174497,0.8840329119961842,0.015663063177307642,0.28648449738661985,False
241424,choline|hyoscyamine,0.006711409395973155,0.40528857619842595,0.02693544995388032,0.28648449738661985,False
241425,toxicodendron|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241430,succinylcholine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241432,pyridine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241436,morphine|hyoscyamine,0.010067114093959733,0.4731397567374195,0.026379830571208775,0.28648449738661985,False
241441,methadone|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241452,sodium|hyoscyamine,0.006711409395973155,0.40528857619842595,0.02693544995388032,0.28648449738661985,False
241454,selenium|hyoscyamine,0.006711409395973155,0.40528857619842595,0.02693544995388032,0.28648449738661985,False
241471,ayahuasca|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241475,convolamine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241480,aposcopolamine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241483,nicotine|hyoscyamine,0.0604026845637584,0.878458144526592,0.016012293548846212,0.28648449738661985,False
241494,hypoxanthine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241500,tigloidine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241507,chlorine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241515,zygophyllaceae|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241529,nerolidol|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241535,glucose|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241540,risperidone|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241541,solanum|hyoscyamine,0.01342281879194631,0.5327927498211305,0.025680098796421986,0.28648449738661985,False
241542,serotonin|hyoscyamine,0.010067114093959733,0.4731397567374195,0.026379830571208775,0.28648449738661985,False
241549,scopalamine|hyoscyamine,0.0604026845637584,0.878458144526592,0.016012293548846212,0.28648449738661985,False
241558,marijuana|hyoscyamine,0.04697986577181208,0.8458144526591939,0.01774599338103714,0.28648449738661985,False
241560,strobamine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241563,isopteropodine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241566,cyclizine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241572,imidazopyridine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241593,antidepressant|hyoscyamine,0.01342281879194631,0.5327927498211305,0.025680098796421986,0.28648449738661985,False
241612,phytosteroid|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241613,chamomile|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241614,MDMA|hyoscyamine,0.016778523489932886,0.5935189601717148,0.024751060039444113,0.28648449738661985,False
241616,bufotenin|hyoscyamine,0.010067114093959733,0.4731397567374195,0.026379830571208775,0.28648449738661985,False
241625,epinephrine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241672,anticholinergic|hyoscyamine,0.010067114093959733,0.4731397567374195,0.026379830571208775,0.28648449738661985,False
241676,deliriant|hyoscyamine,0.006711409395973155,0.40528857619842595,0.02693544995388032,0.28648449738661985,False
241725,hydrocodone|hyoscyamine,0.01342281879194631,0.5327927498211305,0.025680098796421986,0.28648449738661985,False
241735,hydroxytropane|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241738,tryptamine|hyoscyamine,0.020134228187919465,0.6659909372764131,0.02349143732422395,0.28648449738661985,False
241744,dimethylbenzene|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241763,yew|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241769,fentanyl|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241773,phenethylamine|hyoscyamine,0.010067114093959733,0.4731397567374195,0.026379830571208775,0.28648449738661985,False
241777,diphenoxylate|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241790,ragwort|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241793,methylxanthines|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241813,benzodiazepine|hyoscyamine,0.010067114093959733,0.4731397567374195,0.026379830571208775,0.28648449738661985,False
241822,methamphetamine|hyoscyamine,0.010067114093959733,0.4731397567374195,0.026379830571208775,0.28648449738661985,False
241832,z-drug|hyoscyamine,0.006711409395973155,0.40528857619842595,0.02693544995388032,0.28648449738661985,False
241835,ecgonine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241838,myrtifolia|hyoscyamine,0.010067114093959733,0.4731397567374195,0.026379830571208775,0.28648449738661985,False
241843,norhyoscyamine|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241894,wormwood|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241904,other|hyoscyamine,0.006711409395973155,0.40528857619842595,0.02693544995388032,0.28648449738661985,False
241919,ibogaine|hyoscyamine,0.006711409395973155,0.40528857619842595,0.02693544995388032,0.28648449738661985,False
241922,amphetamine|hyoscyamine,0.01342281879194631,0.5327927498211305,0.025680098796421986,0.28648449738661985,False
241924,adaptogen|hyoscyamine,0.01342281879194631,0.5327927498211305,0.025680098796421986,0.28648449738661985,False
241929,coricidin|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241930,quercitrin|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
241932,benzopyran|hyoscyamine,0.0033557046979865775,0.29632721202003337,0.0274497040886173,0.28648449738661985,False
242071,morphine|ipratropium,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
242114,dimenhydrinate|ipratropium,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
242193,marijuana|ipratropium,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
242615,emmenagogue|pennyroyal,0.07692307692307693,0.8988194610064393,0.014811891438580905,0.28648449738661985,False
242706,morphine|pennyroyal,0.07692307692307693,0.8988194610064393,0.014811891438580905,0.28648449738661985,False
242742,pulgerone|pennyroyal,0.07692307692307693,0.8988194610064393,0.014811891438580905,0.28648449738661985,False
242828,marijuana|pennyroyal,0.15384615384615385,0.9723944669687574,0.006894374924450182,0.28648449738661985,False
242875,cannabinoid|pennyroyal,0.07692307692307693,0.8988194610064393,0.014811891438580905,0.28648449738661985,False
242885,cannabinol|pennyroyal,0.07692307692307693,0.8988194610064393,0.014811891438580905,0.28648449738661985,False
242903,THC|pennyroyal,0.07692307692307693,0.8988194610064393,0.014811891438580905,0.28648449738661985,False
243060,ragwort|pennyroyal,0.07692307692307693,0.8988194610064393,0.014811891438580905,0.28648449738661985,False
243174,other|pennyroyal,0.07692307692307693,0.8988194610064393,0.014811891438580905,0.28648449738661985,False
243388,nicotine|trimethylaminomethyl,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
243463,marijuana|trimethylaminomethyl,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
243822,ammonium|trimethylaminomethyl,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
243893,caffeine|oxyracetam,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
243925,selegiline|oxyracetam,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
243964,choline|oxyracetam,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
244053,bupropion|oxyracetam,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
244370,acetamide|oxyracetam,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
244462,amphetamine|oxyracetam,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
245097,amphetamine|parahydroxyamphetamine,0.5,0.9987181015979013,0.0013117099928452182,0.28648449738661985,False
245120,phalloidin|phallotoxin,0.3333333333333333,0.9956475077510136,0.0024669091342714045,0.28648449738661985,False
245250,amatoxin|phallotoxin,0.3333333333333333,0.9956475077510136,0.0024669091342714045,0.28648449738661985,False
247036,pseudoephedrine|phenylephrine,0.1,0.937067731934176,0.011803584099952726,0.28648449738661985,False
247296,chorpheniramine|phenylephrine,0.1,0.937067731934176,0.011803584099952726,0.28648449738661985,False
247308,antidepressant|phenylephrine,0.1,0.937067731934176,0.011803584099952726,0.28648449738661985,False
247329,MDMA|phenylephrine,0.1,0.937067731934176,0.011803584099952726,0.28648449738661985,False
247340,epinephrine|phenylephrine,0.1,0.937067731934176,0.011803584099952726,0.28648449738661985,False
247552,psychonaut|phenylephrine,0.1,0.937067731934176,0.011803584099952726,0.28648449738661985,False
247637,amphetamine|phenylephrine,0.2,0.9833651323634629,0.005509557674316057,0.28648449738661985,False
247653,cobalt|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
247655,oxycodone|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
247698,LSD|quinine,0.05970149253731344,0.8778619127116623,0.016051549237789862,0.28648449738661985,False
247703,caffeine|quinine,0.02985074626865672,0.7509837824946339,0.02137634583076888,0.28648449738661985,False
247730,cocaine|quinine,0.04477611940298508,0.8411042213212497,0.01796922343692502,0.28648449738661985,False
247731,inositol|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
247747,mescaline|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
247754,opioids|quinine,0.05970149253731344,0.8778619127116623,0.016051549237789862,0.28648449738661985,False
247786,morphine|quinine,0.02985074626865672,0.7509837824946339,0.02137634583076888,0.28648449738661985,False
247791,methadone|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
247805,cinchona|quinine,0.02985074626865672,0.7509837824946339,0.02137634583076888,0.28648449738661985,False
247826,dextromethorphan|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
247833,nicotine|quinine,0.05970149253731344,0.8778619127116623,0.016051549237789862,0.28648449738661985,False
247857,chlorine|quinine,0.02985074626865672,0.7509837824946339,0.02137634583076888,0.28648449738661985,False
247887,meclizine|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
247892,serotonin|quinine,0.02985074626865672,0.7509837824946339,0.02137634583076888,0.28648449738661985,False
247908,marijuana|quinine,0.04477611940298508,0.8411042213212497,0.01796922343692502,0.28648449738661985,False
247913,isopteropodine|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
247923,bromocriptine|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
247943,antidepressant|quinine,0.02985074626865672,0.7509837824946339,0.02137634583076888,0.28648449738661985,False
247953,tequila|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
247964,MDMA|quinine,0.02985074626865672,0.7509837824946339,0.02137634583076888,0.28648449738661985,False
247982,phenylpropanolamine|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
248075,hydrocodone|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
248119,fentanyl|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
248124,clindamycin|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
248155,hydrocortisone|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
248163,benzodiazepine|quinine,0.02985074626865672,0.7509837824946339,0.02137634583076888,0.28648449738661985,False
248172,methamphetamine|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
248191,cephalosporin|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
248194,prilosec|quinine,0.01492537313432836,0.5566122108275697,0.025355890874012462,0.28648449738661985,False
248244,wormwood|quinine,0.02985074626865672,0.7509837824946339,0.02137634583076888,0.28648449738661985,False
