,name,conditional_probability,percentile,p_value,adjusted_p_value,should reject
19,perception|phaeacantha,1.0,0.9956419711699631,0.998638484977051,1.0,False
9460,use of substance|donepizil,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
9462,uninterpretable|donepizil,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
9469,behavior|donepizil,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
9471,emotion|xanthoparmelia,0.25,0.9383171304056319,0.9806855144572582,1.0,False
9472,global nervous system|xanthoparmelia,0.25,0.9383171304056319,0.9806855144572582,1.0,False
9490,perception|xanthoparmelia,0.25,0.9383171304056319,0.9806855144572582,1.0,False
9495,uninterpretable|xanthoparmelia,0.25,0.9383171304056319,0.9806855144572582,1.0,False
9504,emotion|methylenedioxypyrovalerone,0.15789473684210525,0.8358196446530338,0.9492253892338746,1.0,False
9508,misclassified|methylenedioxypyrovalerone,0.05263157894736842,0.3696781763325511,0.8049677941913835,1.0,False
9511,cardiovascular|methylenedioxypyrovalerone,0.10526315789473684,0.7106939322829366,0.9107391265219014,1.0,False
9512,genitourinary|methylenedioxypyrovalerone,0.05263157894736842,0.3696781763325511,0.8049677941913835,1.0,False
9520,property of toxin|methylenedioxypyrovalerone,0.05263157894736842,0.3696781763325511,0.8049677941913835,1.0,False
9522,neurologic disorder|methylenedioxypyrovalerone,0.10526315789473684,0.7106939322829366,0.9107391265219014,1.0,False
9523,perception|methylenedioxypyrovalerone,0.05263157894736842,0.3696781763325511,0.8049677941913835,1.0,False
9526,use of substance|methylenedioxypyrovalerone,0.10526315789473684,0.7106939322829366,0.9107391265219014,1.0,False
9527,sexual activity|methylenedioxypyrovalerone,0.05263157894736842,0.3696781763325511,0.8049677941913835,1.0,False
9528,uninterpretable|methylenedioxypyrovalerone,0.15789473684210525,0.8358196446530338,0.9492253892338746,1.0,False
9532,esp|methylenedioxypyrovalerone,0.05263157894736842,0.3696781763325511,0.8049677941913835,1.0,False
9536,integumentary|methylenedioxypyrovalerone,0.05263157894736842,0.3696781763325511,0.8049677941913835,1.0,False
9537,emotion|escholidine,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
9538,global nervous system|escholidine,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
9541,misclassified|escholidine,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
9571,global nervous system|hydroquinone,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
9574,misclassified|hydroquinone,0.15384615384615383,0.8327187395239691,0.9479898689911419,1.0,False
9575,gastrointestinal|hydroquinone,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
9577,cardiovascular|hydroquinone,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
9581,chemical process|hydroquinone,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
9586,property of toxin|hydroquinone,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
9588,neurologic disorder|hydroquinone,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
9589,perception|hydroquinone,0.15384615384615383,0.8327187395239691,0.9479898689911419,1.0,False
9592,use of substance|hydroquinone,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
9594,uninterpretable|hydroquinone,0.15384615384615383,0.8327187395239691,0.9479898689911419,1.0,False
9625,use of substance|thalidomide,0.5,0.9844954743546765,0.9950759182833854,1.0,False
9627,uninterpretable|thalidomide,0.5,0.9844954743546765,0.9950759182833854,1.0,False
9636,emotion|moonshine,0.17857142857142855,0.8806570566543748,0.963051387871074,1.0,False
9640,misclassified|moonshine,0.17857142857142855,0.8806570566543748,0.963051387871074,1.0,False
9641,gastrointestinal|moonshine,0.03571428571428571,0.24941334227287965,0.7697419678327612,1.0,False
9652,property of toxin|moonshine,0.03571428571428571,0.24941334227287965,0.7697419678327612,1.0,False
9654,neurologic disorder|moonshine,0.03571428571428571,0.24941334227287965,0.7697419678327612,1.0,False
9655,perception|moonshine,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9657,sense of self|moonshine,0.03571428571428571,0.24941334227287965,0.7697419678327612,1.0,False
9658,use of substance|moonshine,0.03571428571428571,0.24941334227287965,0.7697419678327612,1.0,False
9660,uninterpretable|moonshine,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
9661,respiratory|moonshine,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9666,cognitive ability|moonshine,0.03571428571428571,0.24941334227287965,0.7697419678327612,1.0,False
9667,behavior|moonshine,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
9669,emotion|antidepressant,0.12412177985948478,0.7649178679182032,0.9277728494105244,1.0,False
9670,global nervous system|antidepressant,0.0702576112412178,0.4927086825343614,0.8442768799578303,1.0,False
9671,immunologic|antidepressant,0.00234192037470726,0.01651022460610124,0.6965852843239353,1.0,False
9672,motor|antidepressant,0.00936768149882904,0.08615487763995977,0.7189095023206181,1.0,False
9673,misclassified|antidepressant,0.0702576112412178,0.4927086825343614,0.8442768799578303,1.0,False
9674,gastrointestinal|antidepressant,0.04918032786885246,0.337244384847469,0.796902842596521,1.0,False
9676,cardiovascular|antidepressant,0.036299765807962535,0.25511230305062016,0.7720613003175584,1.0,False
9677,genitourinary|antidepressant,0.02459016393442623,0.20164264163593698,0.7551522865481287,1.0,False
9678,oncologic|antidepressant,0.011709601873536299,0.10274891049279249,0.7243144212596907,1.0,False
9679,written media references|antidepressant,0.007025761124121779,0.06302380154207174,0.7112611048970828,1.0,False
9680,chemical process|antidepressant,0.01053864168618267,0.09562520952061683,0.7219308057237629,1.0,False
9681,metabolic|antidepressant,0.00468384074941452,0.04198793161247067,0.7048109435466247,1.0,False
9682,hematologic|antidepressant,0.00117096018735363,0.007877975192758967,0.6937414021419113,1.0,False
9684,place references|antidepressant,0.00468384074941452,0.04198793161247067,0.7048109435466247,1.0,False
9685,property of toxin|antidepressant,0.06674473067915691,0.4800536372779081,0.840419896889986,1.0,False
9686,somatic sensation|antidepressant,0.00117096018735363,0.007877975192758967,0.6937414021419113,1.0,False
9687,neurologic disorder|antidepressant,0.06440281030444965,0.46228628897083474,0.8352052557822605,1.0,False
9688,perception|antidepressant,0.0819672131147541,0.5744217230975528,0.869465550712899,1.0,False
9689,endocrine|antidepressant,0.00117096018735363,0.007877975192758967,0.6937414021419113,1.0,False
9690,sense of self|antidepressant,0.02107728337236534,0.18002011397921555,0.7483022846196373,1.0,False
9691,use of substance|antidepressant,0.053864168618266976,0.3843446195105598,0.8116545171700029,1.0,False
9692,sexual activity|antidepressant,0.014051522248243558,0.12504190412336574,0.7311194250523907,1.0,False
9693,uninterpretable|antidepressant,0.12412177985948478,0.7649178679182032,0.9277728494105244,1.0,False
9694,respiratory|antidepressant,0.0058548009367681494,0.052296345960442504,0.7080148108149805,1.0,False
9697,esp|antidepressant,0.03161592505854801,0.2279584311096212,0.7633239480078683,1.0,False
9698,infectious|antidepressant,0.01053864168618267,0.09562520952061683,0.7219308057237629,1.0,False
9699,cognitive ability|antidepressant,0.04800936768149883,0.33322158900435805,0.795654465743562,1.0,False
9700,behavior|antidepressant,0.046838407494145196,0.32349983238350655,0.792891580205963,1.0,False
9701,integumentary|antidepressant,0.00234192037470726,0.01651022460610124,0.6965852843239353,1.0,False
9726,uninterpretable|triphenylphosphine,1.0,0.9956419711699631,0.998638484977051,1.0,False
9739,misclassified|cyclohexanone,1.0,0.9956419711699631,0.998638484977051,1.0,False
9768,emotion|cannabidiol,0.15,0.8298692591350989,0.9472673274964324,1.0,False
9769,global nervous system|cannabidiol,0.15,0.8298692591350989,0.9472673274964324,1.0,False
9771,motor|cannabidiol,0.05,0.34319477036540397,0.7992903151155166,1.0,False
9772,misclassified|cannabidiol,0.1,0.6930942004693261,0.906211028400252,1.0,False
9775,cardiovascular|cannabidiol,0.05,0.34319477036540397,0.7992903151155166,1.0,False
9784,property of toxin|cannabidiol,0.05,0.34319477036540397,0.7992903151155166,1.0,False
9786,neurologic disorder|cannabidiol,0.05,0.34319477036540397,0.7992903151155166,1.0,False
9787,perception|cannabidiol,0.1,0.6930942004693261,0.906211028400252,1.0,False
9790,use of substance|cannabidiol,0.1,0.6930942004693261,0.906211028400252,1.0,False
9792,uninterpretable|cannabidiol,0.1,0.6930942004693261,0.906211028400252,1.0,False
9796,esp|cannabidiol,0.05,0.34319477036540397,0.7992903151155166,1.0,False
9798,cognitive ability|cannabidiol,0.05,0.34319477036540397,0.7992903151155166,1.0,False
9801,emotion|phenylmethylpiperazine,0.2,0.902950050284948,0.9713991848909117,1.0,False
9817,property of toxin|phenylmethylpiperazine,0.4,0.9774555816292323,0.9928067265784704,1.0,False
9823,use of substance|phenylmethylpiperazine,0.2,0.902950050284948,0.9713991848909117,1.0,False
9825,uninterpretable|phenylmethylpiperazine,0.2,0.902950050284948,0.9713991848909117,1.0,False
9834,emotion|phenoxyethanol,0.2,0.902950050284948,0.9713991848909117,1.0,False
9835,global nervous system|phenoxyethanol,0.2,0.902950050284948,0.9713991848909117,1.0,False
9842,genitourinary|phenoxyethanol,0.2,0.902950050284948,0.9713991848909117,1.0,False
9852,neurologic disorder|phenoxyethanol,0.2,0.902950050284948,0.9713991848909117,1.0,False
9854,endocrine|phenoxyethanol,0.2,0.902950050284948,0.9713991848909117,1.0,False
9867,emotion|indomethacin,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9872,gastrointestinal|indomethacin,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9873,song references|indomethacin,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9874,cardiovascular|indomethacin,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
9875,genitourinary|indomethacin,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9876,oncologic|indomethacin,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9883,property of toxin|indomethacin,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9885,neurologic disorder|indomethacin,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9886,perception|indomethacin,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9889,use of substance|indomethacin,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9891,uninterpretable|indomethacin,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
9896,infectious|indomethacin,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9900,emotion|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9901,global nervous system|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9904,misclassified|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9905,gastrointestinal|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9907,cardiovascular|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9908,genitourinary|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9916,property of toxin|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9918,neurologic disorder|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9919,perception|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9922,use of substance|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9924,uninterpretable|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9929,infectious|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9930,cognitive ability|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9932,integumentary|lasiantha,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
9938,gastrointestinal|glucosamin,0.2,0.902950050284948,0.9713991848909117,1.0,False
9955,use of substance|glucosamin,0.2,0.902950050284948,0.9713991848909117,1.0,False
9957,uninterpretable|glucosamin,0.2,0.902950050284948,0.9713991848909117,1.0,False
9962,infectious|glucosamin,0.2,0.902950050284948,0.9713991848909117,1.0,False
9964,behavior|glucosamin,0.2,0.902950050284948,0.9713991848909117,1.0,False
9977,chemical process|dialkyltryptamine,1.0,0.9956419711699631,0.998638484977051,1.0,False
9999,emotion|tequila,0.13548387096774195,0.7961783439490446,0.9372520281302632,1.0,False
10000,global nervous system|tequila,0.038709677419354833,0.27262822661749914,0.7770110952546252,1.0,False
10002,motor|tequila,0.019354838709677417,0.16141468320482735,0.7426222342217251,1.0,False
10003,misclassified|tequila,0.07741935483870967,0.5624371438149514,0.8654594309664314,1.0,False
10004,gastrointestinal|tequila,0.025806451612903222,0.20792826014079785,0.7569920674714905,1.0,False
10005,song references|tequila,0.006451612903225806,0.05707341602413678,0.7093660405497486,1.0,False
10006,cardiovascular|tequila,0.025806451612903222,0.20792826014079785,0.7569920674714905,1.0,False
10007,genitourinary|tequila,0.012903225806451611,0.11330874958095877,0.7276172844267881,1.0,False
10008,oncologic|tequila,0.006451612903225806,0.05707341602413678,0.7093660405497486,1.0,False
10009,written media references|tequila,0.012903225806451611,0.11330874958095877,0.7276172844267881,1.0,False
10010,chemical process|tequila,0.019354838709677417,0.16141468320482735,0.7426222342217251,1.0,False
10015,property of toxin|tequila,0.07096774193548387,0.49396580623533354,0.844742289248017,1.0,False
10017,neurologic disorder|tequila,0.058064516129032254,0.4061347636607442,0.8184119515048662,1.0,False
10018,perception|tequila,0.06451612903225806,0.4657224270868253,0.8356565228011984,1.0,False
10020,sense of self|tequila,0.03225806451612903,0.23457928260140798,0.7644566153687918,1.0,False
10021,use of substance|tequila,0.038709677419354833,0.27262822661749914,0.7770110952546252,1.0,False
10022,sexual activity|tequila,0.012903225806451611,0.11330874958095877,0.7276172844267881,1.0,False
10023,uninterpretable|tequila,0.14838709677419354,0.8288635601743212,0.9469896247155475,1.0,False
10024,respiratory|tequila,0.019354838709677417,0.16141468320482735,0.7426222342217251,1.0,False
10027,esp|tequila,0.03225806451612903,0.23457928260140798,0.7644566153687918,1.0,False
10028,infectious|tequila,0.006451612903225806,0.05707341602413678,0.7093660405497486,1.0,False
10029,cognitive ability|tequila,0.051612903225806445,0.3558498156218572,0.8030701585220041,1.0,False
10030,behavior|tequila,0.07741935483870967,0.5624371438149514,0.8654594309664314,1.0,False
10031,integumentary|tequila,0.006451612903225806,0.05707341602413678,0.7093660405497486,1.0,False
10032,emotion|diamorphine,0.125,0.7756453234998324,0.9309677170517222,1.0,False
10033,global nervous system|diamorphine,0.125,0.7756453234998324,0.9309677170517222,1.0,False
10036,misclassified|diamorphine,0.125,0.7756453234998324,0.9309677170517222,1.0,False
10037,gastrointestinal|diamorphine,0.125,0.7756453234998324,0.9309677170517222,1.0,False
10039,cardiovascular|diamorphine,0.125,0.7756453234998324,0.9309677170517222,1.0,False
10054,use of substance|diamorphine,0.125,0.7756453234998324,0.9309677170517222,1.0,False
10056,uninterpretable|diamorphine,0.125,0.7756453234998324,0.9309677170517222,1.0,False
10063,behavior|diamorphine,0.125,0.7756453234998324,0.9309677170517222,1.0,False
10065,emotion|cannabinoid,0.14634146341463414,0.8267683540060342,0.9463197953227652,1.0,False
10066,global nervous system|cannabinoid,0.048780487804878044,0.3359872611464968,0.7963757215772489,1.0,False
10069,misclassified|cannabinoid,0.07317073170731707,0.5199463627220918,0.8526053920623289,1.0,False
10070,gastrointestinal|cannabinoid,0.048780487804878044,0.3359872611464968,0.7963757215772489,1.0,False
10072,cardiovascular|cannabinoid,0.024390243902439022,0.20013409319477035,0.7543731759684242,1.0,False
10073,genitourinary|cannabinoid,0.024390243902439022,0.20013409319477035,0.7543731759684242,1.0,False
10074,oncologic|cannabinoid,0.024390243902439022,0.20013409319477035,0.7543731759684242,1.0,False
10076,chemical process|cannabinoid,0.048780487804878044,0.3359872611464968,0.7963757215772489,1.0,False
10077,metabolic|cannabinoid,0.024390243902439022,0.20013409319477035,0.7543731759684242,1.0,False
10081,property of toxin|cannabinoid,0.024390243902439022,0.20013409319477035,0.7543731759684242,1.0,False
10083,neurologic disorder|cannabinoid,0.09756097560975609,0.6805229634596044,0.9019027783134699,1.0,False
10084,perception|cannabinoid,0.024390243902439022,0.20013409319477035,0.7543731759684242,1.0,False
10087,use of substance|cannabinoid,0.07317073170731707,0.5199463627220918,0.8526053920623289,1.0,False
10089,uninterpretable|cannabinoid,0.12195121951219512,0.7628226617499162,0.9270631645260412,1.0,False
10093,esp|cannabinoid,0.024390243902439022,0.20013409319477035,0.7543731759684242,1.0,False
10095,cognitive ability|cannabinoid,0.12195121951219512,0.7628226617499162,0.9270631645260412,1.0,False
10096,behavior|cannabinoid,0.048780487804878044,0.3359872611464968,0.7963757215772489,1.0,False
10099,global nervous system|dextrallorphan,0.5,0.9844954743546765,0.9950759182833854,1.0,False
10114,property of toxin|dextrallorphan,0.5,0.9844954743546765,0.9950759182833854,1.0,False
10131,emotion|hydrocotarnine,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
10135,misclassified|hydrocotarnine,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
10136,gastrointestinal|hydrocotarnine,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
10150,perception|hydrocotarnine,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
10153,use of substance|hydrocotarnine,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
10155,uninterpretable|hydrocotarnine,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
10168,misclassified|benzylethylamine,0.25,0.9383171304056319,0.9806855144572582,1.0,False
10185,sense of self|benzylethylamine,0.25,0.9383171304056319,0.9806855144572582,1.0,False
10188,uninterpretable|benzylethylamine,0.25,0.9383171304056319,0.9806855144572582,1.0,False
10194,cognitive ability|benzylethylamine,0.25,0.9383171304056319,0.9806855144572582,1.0,False
10198,global nervous system|piperadine,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
10205,genitourinary|piperadine,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
10219,use of substance|piperadine,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
10230,emotion|thebaine,0.13445378151260504,0.794837412001341,0.9367763335518957,1.0,False
10231,global nervous system|thebaine,0.03361344537815126,0.23742876299027824,0.7662526838173848,1.0,False
10232,immunologic|thebaine,0.008403361344537815,0.07601407978545088,0.7156439233231767,1.0,False
10234,misclassified|thebaine,0.09243697478991596,0.6715554810593363,0.899305743047788,1.0,False
10235,gastrointestinal|thebaine,0.09243697478991596,0.6715554810593363,0.899305743047788,1.0,False
10237,cardiovascular|thebaine,0.008403361344537815,0.07601407978545088,0.7156439233231767,1.0,False
10238,genitourinary|thebaine,0.008403361344537815,0.07601407978545088,0.7156439233231767,1.0,False
10239,oncologic|thebaine,0.025210084033613446,0.20516258799865908,0.7562078142476955,1.0,False
10242,metabolic|thebaine,0.008403361344537815,0.07601407978545088,0.7156439233231767,1.0,False
10246,property of toxin|thebaine,0.05882352941176471,0.4182869594368086,0.8214628251115312,1.0,False
10247,somatic sensation|thebaine,0.008403361344537815,0.07601407978545088,0.7156439233231767,1.0,False
10248,neurologic disorder|thebaine,0.025210084033613446,0.20516258799865908,0.7562078142476955,1.0,False
10249,perception|thebaine,0.03361344537815126,0.23742876299027824,0.7662526838173848,1.0,False
10251,sense of self|thebaine,0.03361344537815126,0.23742876299027824,0.7662526838173848,1.0,False
10252,use of substance|thebaine,0.05882352941176471,0.4182869594368086,0.8214628251115312,1.0,False
10253,sexual activity|thebaine,0.008403361344537815,0.07601407978545088,0.7156439233231767,1.0,False
10254,uninterpretable|thebaine,0.19327731092436976,0.8858531679517264,0.9647021766241113,1.0,False
10260,cognitive ability|thebaine,0.10924369747899161,0.7182366744887697,0.9135058690425684,1.0,False
10261,behavior|thebaine,0.03361344537815126,0.23742876299027824,0.7662526838173848,1.0,False
10262,integumentary|thebaine,0.025210084033613446,0.20516258799865908,0.7562078142476955,1.0,False
10263,emotion|rhychophylline,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
10267,misclassified|rhychophylline,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
10291,esp|rhychophylline,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
10296,emotion|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10297,global nervous system|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10298,immunologic|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10300,misclassified|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10301,gastrointestinal|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10303,cardiovascular|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10307,chemical process|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10312,property of toxin|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10315,perception|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10318,use of substance|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10319,sexual activity|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10320,uninterpretable|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10325,infectious|phytosteroid,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
10329,emotion|chamomile,0.14746543778801843,0.8278578612135434,0.9467183502397758,1.0,False
10330,global nervous system|chamomile,0.10138248847926266,0.7028159570901776,0.9090060554634165,1.0,False
10333,misclassified|chamomile,0.06912442396313365,0.48742876299027826,0.8426633753744488,1.0,False
10334,gastrointestinal|chamomile,0.05529953917050691,0.3891216895742541,0.8132307375837288,1.0,False
10336,cardiovascular|chamomile,0.023041474654377878,0.18940663761314114,0.7513094457515331,1.0,False
10337,genitourinary|chamomile,0.009216589861751152,0.08288635601743212,0.7179735410961547,1.0,False
10338,oncologic|chamomile,0.004608294930875576,0.03989272544418371,0.704211825510086,1.0,False
10340,chemical process|chamomile,0.009216589861751152,0.08288635601743212,0.7179735410961547,1.0,False
10341,metabolic|chamomile,0.013824884792626727,0.12336573918873617,0.7305640194906211,1.0,False
10344,place references|chamomile,0.004608294930875576,0.03989272544418371,0.704211825510086,1.0,False
10345,property of toxin|chamomile,0.08755760368663594,0.6037546094535702,0.8786927398722054,1.0,False
10347,neurologic disorder|chamomile,0.04147465437788018,0.2871270533020449,0.781724328563531,1.0,False
10348,perception|chamomile,0.06451612903225806,0.4657224270868253,0.8356565228011984,1.0,False
10350,sense of self|chamomile,0.009216589861751152,0.08288635601743212,0.7179735410961547,1.0,False
10351,use of substance|chamomile,0.06451612903225806,0.4657224270868253,0.8356565228011984,1.0,False
10352,sexual activity|chamomile,0.018433179723502304,0.15705665437479047,0.7413931422841055,1.0,False
10353,uninterpretable|chamomile,0.12903225806451613,0.7886356017432116,0.9347887016109333,1.0,False
10354,respiratory|chamomile,0.004608294930875576,0.03989272544418371,0.704211825510086,1.0,False
10357,esp|chamomile,0.013824884792626727,0.12336573918873617,0.7305640194906211,1.0,False
10358,infectious|chamomile,0.013824884792626727,0.12336573918873617,0.7305640194906211,1.0,False
10359,cognitive ability|chamomile,0.05069124423963133,0.34897753938987597,0.8008999627158303,1.0,False
10360,behavior|chamomile,0.05529953917050691,0.3891216895742541,0.8132307375837288,1.0,False
10361,integumentary|chamomile,0.009216589861751152,0.08288635601743212,0.7179735410961547,1.0,False
10362,emotion|MDMA,0.14577944980014107,0.8265169292658398,0.9462593692547023,1.0,False
10363,global nervous system|MDMA,0.06230895838231836,0.4272544418370768,0.8249636800761111,1.0,False
10364,immunologic|MDMA,0.001175640724194686,0.008213208179684881,0.6938609686170145,1.0,False
10365,motor|MDMA,0.007053844345168116,0.0631914180355347,0.7113433872025303,1.0,False
10366,misclassified|MDMA,0.07406536562426522,0.5209520616828696,0.8529216646738921,1.0,False
10367,gastrointestinal|MDMA,0.02986127439454503,0.2200804559168622,0.761052184980908,1.0,False
10368,song references|MDMA,0.00047025628967787436,0.0018437814280925244,0.6915750633188055,1.0,False
10369,cardiovascular|MDMA,0.018339995297437104,0.15688903788132752,0.7413532867924043,1.0,False
10370,genitourinary|MDMA,0.02421819891841053,0.19829031176667783,0.7540607603399287,1.0,False
10371,oncologic|MDMA,0.007994356924523865,0.07241032517599731,0.714584538640542,1.0,False
10372,written media references|MDMA,0.005407947331295556,0.04911163258464633,0.7070492793869968,1.0,False
10373,chemical process|MDMA,0.010815894662591112,0.09721756620851492,0.7224489271158767,1.0,False
10374,metabolic|MDMA,0.008464613214201739,0.07660073751257124,0.7158817706123604,1.0,False
10375,hematologic|MDMA,0.00047025628967787436,0.0018437814280925244,0.6915750633188055,1.0,False
10377,place references|MDMA,0.0042323066071008695,0.03586992960107275,0.7028065980123681,1.0,False
10378,property of toxin|MDMA,0.057841523630378554,0.4056319141803553,0.8182731001144238,1.0,False
10379,somatic sensation|MDMA,0.0014107688690336232,0.009386523633925578,0.6942492382458442,1.0,False
10380,neurologic disorder|MDMA,0.05384434516811661,0.3841770030170969,0.8115760918476235,1.0,False
10381,perception|MDMA,0.1055725370326828,0.7130405631914181,0.9117856545943097,1.0,False
10383,sense of self|MDMA,0.020456148600987538,0.17415353670801206,0.7465216441033157,1.0,False
10384,use of substance|MDMA,0.06207383023747942,0.4270868253436138,0.8248852547537316,1.0,False
10385,sexual activity|MDMA,0.013872560545497294,0.12370097217566209,0.7306540157622041,1.0,False
10386,uninterpretable|MDMA,0.13308252997883846,0.7921555481059336,0.9358365153443643,1.0,False
10387,respiratory|MDMA,0.005643075476134493,0.0496144820650352,0.7072267006081177,1.0,False
10388,activity references|MDMA,0.00047025628967787436,0.0018437814280925244,0.6915750633188055,1.0,False
10390,esp|MDMA,0.034093581001645896,0.24002681863895406,0.7671500752111698,1.0,False
10391,infectious|MDMA,0.003997178462261932,0.03335568219912839,0.7019876319409625,1.0,False
10392,cognitive ability|MDMA,0.041617681636491884,0.28746228628897086,0.7818220388012498,1.0,False
10393,behavior|MDMA,0.06019280507876792,0.42306402950050287,0.8234838842390815,1.0,False
10394,integumentary|MDMA,0.005172819186456618,0.048105933623868585,0.7066610097581671,1.0,False
10395,emotion|cannabinol,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
10399,misclassified|cannabinol,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
10400,gastrointestinal|cannabinol,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
10406,chemical process|cannabinol,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
10414,perception|cannabinol,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
10417,use of substance|cannabinol,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
10419,uninterpretable|cannabinol,0.2727272727272727,0.9534864230640295,0.9852406114603823,1.0,False
10425,cognitive ability|cannabinol,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
10426,behavior|cannabinol,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
10428,emotion|bufotenin,0.12587412587412586,0.7866242038216561,0.934152299404739,1.0,False
10429,global nervous system|bufotenin,0.045454545454545456,0.3123533355682199,0.7896684280222677,1.0,False
10430,immunologic|bufotenin,0.003496503496503496,0.026483405967147166,0.699625872642419,1.0,False
10431,motor|bufotenin,0.006993006993006992,0.06210191082802548,0.7108998341497281,1.0,False
10432,misclassified|bufotenin,0.05944055944055944,0.4205497820985585,0.8227677710494851,1.0,False
