,name,conditional_probability,percentile,p_value
96,mescaline|phaeacantha,0.5,0.9987181015979013,0.0026234199856904365
205686,percocet|thioalkaloids,0.125,0.9583830193179108,0.0443000238492726
205699,wormwood|thioalkaloids,0.125,0.9583830193179108,0.0443000238492726
206380,oxycodone|epinephrine,0.012121212121212123,0.5068566658716909,0.49320295730980207
206384,tranylcypromine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206393,hormone|epinephrine,0.00808080808080808,0.4414202241831624,0.5589077033150489
206396,pseudoephedrine|epinephrine,0.00808080808080808,0.4414202241831624,0.5589077033150489
206407,phenoperidine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206421,triterpene|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206423,LSD|epinephrine,0.06666666666666667,0.8852551872167899,0.11495349391843548
206427,barbiturate|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206428,caffeine|epinephrine,0.026262626262626265,0.722424278559504,0.2776651562127355
206433,iprocin|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206440,diethylpropion|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206442,phenelzine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206444,coriamyrtine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206445,insulin|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206448,meperidine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206451,pseudotutine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206455,cocaine|epinephrine,0.026262626262626265,0.722424278559504,0.2776651562127355
206460,selegiline|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206461,piperidino|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206469,chlorpromazine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206472,mescaline|epinephrine,0.020202020202020204,0.6667064154543286,0.33347245409015025
206475,oxytocin|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206479,opioids|epinephrine,0.022222222222222223,0.6817910803720486,0.3195802528022895
206486,propoxyphene|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206489,ketobemidone|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206496,isomorphinans|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206497,salvia|epinephrine,0.03232323232323232,0.7658597662771286,0.23419985690436443
206507,pyridine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206511,morphine|epinephrine,0.018181818181818184,0.6527247793942285,0.3486167421893632
206516,methadone|epinephrine,0.00808080808080808,0.4414202241831624,0.5589077033150489
206521,anxiolytic|epinephrine,0.0060606060606060615,0.3930956355831147,0.6072024803243501
206527,sodium|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206529,selenium|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206541,N-Ethyl-3-piperidyl benzilate|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206549,delusiongen|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206558,nicotine|epinephrine,0.018181818181818184,0.6527247793942285,0.3486167421893632
206559,naloxone|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206567,benzphetamine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206568,phenylalkylamines|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206578,heroin|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206582,chlorine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206588,bupropion|epinephrine,0.0060606060606060615,0.3930956355831147,0.6072024803243501
206589,clortermine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206590,zygophyllaceae|epinephrine,0.0060606060606060615,0.3930956355831147,0.6072024803243501
206597,propranolol|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206599,ciprofloxacin|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206604,nerolidol|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206606,fenfluramine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206607,glucocorticoid|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206608,ergometrine|epinephrine,0.0060606060606060615,0.3930956355831147,0.6072024803243501
206610,glucose|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206611,aminorex|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206612,meclizine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206617,serotonin|epinephrine,0.01616161616161616,0.5853207727164321,0.4147388504650608
206618,pipradrol|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206624,scopalamine|epinephrine,0.00808080808080808,0.4414202241831624,0.5589077033150489
206632,vinblastine|epinephrine,0.0060606060606060615,0.3930956355831147,0.6072024803243501
206633,marijuana|epinephrine,0.024242424242424246,0.696339136656332,0.303720486525161
206636,hydroxybutyrate|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206638,isopteropodine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206641,cyclizine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206644,pyrovalerone|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206646,reserpate|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206652,ritonavir|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206654,methylphenidate|epinephrine,0.0060606060606060615,0.3930956355831147,0.6072024803243501
206656,chorpheniramine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206658,norepinephrine|epinephrine,0.014141414141414142,0.5444192702122586,0.4556999761507274
206659,hydroxyl|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206663,methylenedioxypyrovalerone|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206668,antidepressant|epinephrine,0.014141414141414142,0.5444192702122586,0.4556999761507274
206675,lasiantha|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206678,tequila|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206685,thebaine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206689,MDMA|epinephrine,0.04242424242424243,0.8269735273074171,0.17308609587407583
206691,bufotenin|epinephrine,0.00808080808080808,0.4414202241831624,0.5589077033150489
206704,oxymetazoline|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206706,phenylpropanolamine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206709,dpt|epinephrine,0.00808080808080808,0.4414202241831624,0.5589077033150489
206716,myristicin|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206732,methylsafrylamin|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206736,levophacetoperane|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206751,venlafaxine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206754,hyoscyamine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206763,phenylephrine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206765,cathinone|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206767,dimethyltryptamine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206769,desmethylprodine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206770,thymiquinone|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206771,methoxyamphetamine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206775,chlorphentermine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206776,furazolidone|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206782,busprione|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206788,hydroxyindole|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206800,hydrocodone|epinephrine,0.010101010101010102,0.4761209158120677,0.5243262580491295
206802,hydromorphone|epinephrine,0.0060606060606060615,0.3930956355831147,0.6072024803243501
206809,pernod|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206813,tryptamine|epinephrine,0.020202020202020204,0.6667064154543286,0.33347245409015025
206816,isoniazid|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206829,olanzapine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206837,loperamide|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206844,fentanyl|epinephrine,0.00808080808080808,0.4414202241831624,0.5589077033150489
206847,periwinkle|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206848,phenethylamine|epinephrine,0.010101010101010102,0.4761209158120677,0.5243262580491295
206853,diphenhydramine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206859,psychotogen|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206869,acetylcholinesterase|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206871,phenylethylhydrazine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206873,morphinans|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206877,benzene|epinephrine,0.0060606060606060615,0.3930956355831147,0.6072024803243501
206878,mephentermine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206880,hydrocortisone|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206884,thioridazine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206888,benzodiazepine|epinephrine,0.00808080808080808,0.4414202241831624,0.5589077033150489
206895,piperidyl|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206896,cordifolia|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206897,methamphetamine|epinephrine,0.014141414141414142,0.5444192702122586,0.4556999761507274
206912,psychonaut|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206918,norhyoscyamine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206923,titanium|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206928,nolvadex|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206947,ephedrine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206962,benzomorphans|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206967,paroxetine|epinephrine,0.00404040404040404,0.3256618173145719,0.6750536608633436
206969,wormwood|epinephrine,0.0060606060606060615,0.3930956355831147,0.6072024803243501
206979,other|epinephrine,0.00808080808080808,0.4414202241831624,0.5589077033150489
206982,acetaminophen|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206990,illusinogen|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206992,ammonium|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206994,ibogaine|epinephrine,0.00808080808080808,0.4414202241831624,0.5589077033150489
206995,dihydrocodeine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206996,azithromycin|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
206997,amphetamine|epinephrine,0.03636363636363637,0.7807655616503697,0.21935368471261626
206999,adaptogen|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
207001,dimethylamylamine|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
207004,coricidin|epinephrine,0.00202020202020202,0.24436560934891485,0.7578702599570714
207028,hormone|methandrostenolone,0.3333333333333333,0.9956475077510136,0.006081564512282376
207447,dehydroepiandrosterone|methandrostenolone,0.3333333333333333,0.9956475077510136,0.006081564512282376
207742,mescaline|trimethoxyphenethylamine,0.2222222222222222,0.9864357262103506,0.013772954924874792
207749,opioids|trimethoxyphenethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
208018,sympathomimetic|trimethoxyphenethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
208083,tryptamine|trimethoxyphenethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
208118,phenethylamine|trimethoxyphenethylamine,0.2222222222222222,0.9864357262103506,0.013772954924874792
208350,insulin|peginterferon,0.25,0.9902217982351539,0.013415215835917005
208384,opioids|peginterferon,0.25,0.9902217982351539,0.013415215835917005
208432,sodium|peginterferon,0.25,0.9902217982351539,0.013415215835917005
208920,oxycodone|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09068685905079896
208967,barbiturate|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09068685905079896
208968,caffeine|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09068685905079896
209008,phenanthrene|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09068685905079896
209019,opioids|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09068685905079896
209051,morphine|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09068685905079896
209099,naloxone|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09068685905079896
209150,glucose|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09068685905079896
209225,thebaine|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09068685905079896
209340,hydrocodone|dehydromorphine,0.09090909090909091,0.9191509658955402,0.09068685905079896
209792,serotonin|oxymetazoline,0.3333333333333333,0.9956475077510136,0.006081564512282376
209875,epinephrine|oxymetazoline,0.3333333333333333,0.9956475077510136,0.006081564512282376
210284,psilocybin|shroomtea,0.25,0.9902217982351539,0.013415215835917005
210443,marijuana|shroomtea,0.25,0.9902217982351539,0.013415215835917005
210821,trimethylsilyl|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210823,cobalt|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210825,oxycodone|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
210829,tranylcypromine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210841,pseudoephedrine|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
210852,phenoperidine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210868,LSD|phenylpropanolamine,0.029197080291970805,0.7422489864059146,0.2578702599570713
210873,caffeine|phenylpropanolamine,0.021897810218978107,0.6781838778917243,0.3220248032435011
210876,cannabimimetic|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210885,diethylpropion|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210887,phenelzine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210893,meperidine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210900,cocaine|phenylpropanolamine,0.03649635036496351,0.780974242785595,0.21911519198664442
210906,piperidino|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210917,mescaline|phenylpropanolamine,0.021897810218978107,0.6781838778917243,0.3220248032435011
210924,opioids|phenylpropanolamine,0.029197080291970805,0.7422489864059146,0.2578702599570713
210931,propoxyphene|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210934,ketobemidone|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210941,isomorphinans|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210942,salvia|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
210956,morphine|phenylpropanolamine,0.021897810218978107,0.6781838778917243,0.3220248032435011
210961,methadone|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
210963,sertraline|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210972,sodium|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
210986,N-Ethyl-3-piperidyl benzilate|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
210996,dextromethorphan|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
211003,nicotine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211004,naloxone|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211012,benzphetamine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211013,phenylalkylamines|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211017,metoclopramide|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211034,clortermine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211051,fenfluramine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211053,ergometrine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211056,aminorex|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
211062,serotonin|phenylpropanolamine,0.021897810218978107,0.6781838778917243,0.3220248032435011
211063,pipradrol|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211077,vinblastine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211078,marijuana|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
211087,mephedrone|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211089,pyrovalerone|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211093,bromocriptine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211099,methylphenidate|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211103,norepinephrine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211104,hydroxyl|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211114,triphenylphosphine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211130,thebaine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211134,MDMA|phenylpropanolamine,0.03649635036496351,0.780974242785595,0.21911519198664442
211136,bufotenin|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211145,epinephrine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211181,levophacetoperane|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211209,quinine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211210,cathinone|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211214,desmethylprodine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211215,thymiquinone|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211220,chlorphentermine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211245,hydrocodone|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
211246,xylazine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211247,hydromorphone|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211258,tryptamine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211282,loperamide|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211289,fentanyl|phenylpropanolamine,0.021897810218978107,0.6781838778917243,0.3220248032435011
211293,phenethylamine|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
211304,psychotogen|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211316,phenylethylhydrazine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211318,morphinans|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211323,mephentermine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211324,phenylalanine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211333,benzodiazepine|phenylpropanolamine,0.021897810218978107,0.6781838778917243,0.3220248032435011
211340,piperidyl|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211342,methamphetamine|phenylpropanolamine,0.029197080291970805,0.7422489864059146,0.2578702599570713
211392,ephedrine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211407,benzomorphans|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211424,other|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
211427,acetaminophen|phenylpropanolamine,0.014598540145985403,0.5527367040305271,0.4476508466491772
211439,ibogaine|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211442,amphetamine|phenylpropanolamine,0.051094890510948905,0.8577390889577868,0.14232053422370616
211449,coricidin|phenylpropanolamine,0.007299270072992701,0.4225196756498927,0.5791199618411639
211473,hormone|THC,0.034482758620689655,0.7760553303124255,0.22573336513236347
211481,benzoylecgonine|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211503,LSD|THC,0.022988505747126436,0.6857262103505843,0.3145719055568805
211511,cannabimimetic|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211535,cocaine|THC,0.022988505747126436,0.6857262103505843,0.3145719055568805
211552,mescaline|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211559,opioids|THC,0.022988505747126436,0.6857262103505843,0.3145719055568805
211577,salvia|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211591,morphine|THC,0.022988505747126436,0.6857262103505843,0.3145719055568805
211596,methadone|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211607,sodium|THC,0.022988505747126436,0.6857262103505843,0.3145719055568805
211638,nicotine|THC,0.06896551724137931,0.8906510851419032,0.10958740758406868
211641,mdp|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211662,chlorine|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211695,risperidone|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211697,serotonin|THC,0.034482758620689655,0.7760553303124255,0.22573336513236347
211704,scopalamine|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211713,marijuana|THC,0.13793103448275862,0.9615430479370379,0.038516575244455044
211719,sumatriptan|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211738,norepinephrine|THC,0.022988505747126436,0.6857262103505843,0.3145719055568805
211748,antidepressant|THC,0.022988505747126436,0.6857262103505843,0.3145719055568805
211751,cannabidiol|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211769,MDMA|THC,0.022988505747126436,0.6857262103505843,0.3145719055568805
211836,pennyroyal|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211847,dimethyltryptamine|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211857,dichloromethane|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211878,indoleamine|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211909,olanzapine|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211968,benzodiazepine|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211977,methamphetamine|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211979,benzine|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
211990,ecgonine|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
212009,methylene|THC,0.022988505747126436,0.6857262103505843,0.3145719055568805
212049,wormwood|THC,0.04597701149425287,0.8446219890293346,0.15543763415215836
212059,other|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
212077,amphetamine|THC,0.011494252873563218,0.4976448843310279,0.5030407822561412
212187,mescaline|phenylpropenes,0.14285714285714288,0.9668793226806582,0.03833770569997615
212192,myristicine|phenylpropenes,0.14285714285714288,0.9668793226806582,0.03833770569997615
212404,MDMA|phenylpropenes,0.14285714285714288,0.9668793226806582,0.03833770569997615
212431,myristicin|phenylpropenes,0.14285714285714288,0.9668793226806582,0.03833770569997615
212563,phenethylamine|phenylpropenes,0.14285714285714288,0.9668793226806582,0.03833770569997615
212712,amphetamine|phenylpropenes,0.14285714285714288,0.9668793226806582,0.03833770569997615
212730,oxycodone|dpt,0.007342143906020558,0.4242487479131887,0.5758406868590508
212737,commiphora|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212745,fluoxetine|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212748,tizanidine|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212765,diethylserotonin|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212773,LSD|dpt,0.1130690161527166,0.9548652516098259,0.045194371571667065
212778,caffeine|dpt,0.010279001468428781,0.47737300262342,0.5227164321488195
212781,cannabimimetic|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212783,iprocin|dpt,0.020558002936857563,0.6685845456713571,0.33150488910088244
212795,insulin|dpt,0.0029368575624082235,0.2714047221559742,0.7289530169329835
212798,meperidine|dpt,0.0029368575624082235,0.2714047221559742,0.7289530169329835
212805,cocaine|dpt,0.01762114537444934,0.6472096351061293,0.3528499880753637
212806,inositol|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212814,diisopropylethylamine|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212822,mescaline|dpt,0.042584434654919234,0.8276293823038398,0.17243024087765324
212824,psilocybin|dpt,0.005873715124816447,0.3907703315048891,0.6094681612210827
212829,opioids|dpt,0.024963289280469897,0.7126758883854043,0.2873837347960887
212831,fluoroamphetamine|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212836,propoxyphene|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212845,hydroxytryptophan|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212847,salvia|dpt,0.041116005873715125,0.8122466014786549,0.18781302170283806
212861,morphine|dpt,0.004405286343612335,0.34140233722871455,0.6587765323157644
212866,methadone|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212869,dipropylaminomethylene|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212871,anxiolytic|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212876,alphamethylphenethylene|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212877,sodium|dpt,0.005873715124816447,0.3907703315048891,0.6094681612210827
212878,ethacetin|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212901,dextromethorphan|dpt,0.005873715124816447,0.3907703315048891,0.6094681612210827
212904,dimenhydrinate|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212908,nicotine|dpt,0.01908957415565345,0.6614595754829478,0.3386000476985452
212932,chlorine|dpt,0.004405286343612335,0.34140233722871455,0.6587765323157644
212941,dimethyl|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212966,solanum|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212967,serotonin|dpt,0.02790014684287812,0.7370617696160268,0.26299785356546623
212969,salbutamol|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212972,dehydromethylone|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
212974,scopalamine|dpt,0.0029368575624082235,0.2714047221559742,0.7289530169329835
212983,marijuana|dpt,0.032305433186490456,0.7658001430956356,0.23425948008585737
213004,methylphenidate|dpt,0.0029368575624082235,0.2714047221559742,0.7289530169329835
213006,chorpheniramine|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
213008,norepinephrine|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
213018,antidepressant|dpt,0.007342143906020558,0.4242487479131887,0.5758406868590508
213035,thebaine|dpt,0.0014684287812041117,0.19386477462437396,0.8075959933222037
213038,chamomile|dpt,0.0029368575624082235,0.2714047221559742,0.7289530169329835
